FiscalYear,Superintendent_Name,field_support_center_name,location_name,principal_name,location_category_description,NthYearTeaching,experience_category,Tenure,upForTenure,flag_Extended,prior_HEDI_Rating,MOTPOptionID,observation_completion_pct,NmbrComponentRated,MOTP_Score,MOTP_Rating,growthRanking_current,MOTPComponent_2char,Component_Average,Component_Rating,PrincipalActiveYears,Fake_DBN,Fake_EmpID,Teacher_Name
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,3b,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,2d,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,2a,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,1e,4,H,4.48,00A681,2341063,"CVH, UVY"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,10,10,Y,,,E,C,0.5,8,3.92,Highly Effective,582,1a,4,H,4.48,00A681,2341063,"CVH, UVY"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,4e,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,3d,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,3c,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,3b,3.5,E,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,2d,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,2a,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,1e,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,3.92,Highly Effective,582,1a,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,4e,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,3d,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,3c,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,3b,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,2d,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,2a,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,1e,4,H,4.48,00A681,9173329,"WKF, ECG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,9,79,Y,,,H,E,1,8,4,Highly Effective,582,1a,4,H,4.48,00A681,9173329,"WKF, ECG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,4e,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,3d,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,3c,3.5,E,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,3b,,,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,2d,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,2a,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,1e,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,0.6666666667,7,3.9,Highly Effective,582,1a,4,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,4e,4,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,3d,3.5,E,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,3c,3.67,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,3b,3,E,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,2d,4,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,2a,4,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,1e,4,H,4.48,00A681,1043779,"DVL, EXZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,8,79,Y,,,H,E,1,8,3.69,Highly Effective,582,1a,4,H,4.48,00A681,1043779,"DVL, EXZ"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,3b,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,2d,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,2a,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,1e,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,1a,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,4e,4,H,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,3c,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,3d,2,D,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,2.88,Effective,329,3c,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,4e,4,H,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,3d,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,3b,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,2d,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,2a,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,1e,3,E,0.6,00B971,5082840,"IOQ, PUB"
2019,Supt Z,Center of B,The B971 Elementary,Name of principal,Elementary,8,79,Y,,,E,C,0.25,8,3.05,Effective,329,1a,3,E,0.6,00B971,5082840,"IOQ, PUB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,3d,4,H,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,3c,3,E,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,3b,4,H,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,2d,4,H,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,2a,4,H,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,1e,3.33,E,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,1a,,,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,4e,4,H,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,3d,3,E,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,3c,2,D,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,3b,3,E,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,2d,4,H,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,2a,4,H,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,1e,2.5,D,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,E,0.6666666667,8,3.2,Effective,582,1a,3,E,4.48,00A681,5414400,"RTW, PTG"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,5,46,Y,,,H,C,0.5,7,3.79,Highly Effective,582,4e,4,H,4.48,00A681,5414400,"RTW, PTG"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,4e,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,3d,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,3c,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,3b,3.33,E,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,2d,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,2a,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,1e,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,8,3.89,Highly Effective,582,1a,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,4e,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,3d,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,3c,3,E,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,3b,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,2d,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,2a,4,H,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,1e,3,E,4.48,00A681,2907462,"KMM, OCF"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,0.6666666667,8,3.78,Highly Effective,582,1a,4,H,4.48,00A681,2907462,"KMM, OCF"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,4e,4,H,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,3d,,,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,3c,3.5,E,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,3b,3,E,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,2d,4,H,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,2a,4,H,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,1e,3,E,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.6,Highly Effective,582,1a,3.5,E,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,4e,4,H,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,3d,4,H,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,3c,4,H,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,3b,3,E,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,2d,4,H,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,2a,4,H,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,1e,3,E,4.48,00A681,4156784,"QBL, MMH"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,8,3.76,Highly Effective,582,1a,3.5,E,4.48,00A681,4156784,"QBL, MMH"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,4e,4,H,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,3d,3.5,E,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,3c,3.67,H,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,3b,,,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,2d,4,H,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,2a,4,H,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,1e,3.75,H,4.48,00A681,8505432,"HEW, JUZ"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,E,1,7,3.78,Highly Effective,582,1a,3.5,E,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,4e,4,H,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,3d,3.5,E,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,3c,4,H,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,3b,,,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,2d,4,H,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,2a,4,H,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,1e,3.33,E,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.5,7,3.86,Highly Effective,582,1a,4,H,4.48,00A681,8505432,"HEW, JUZ"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,1e,4,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,4e,4,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,3d,3.5,E,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,3c,3.67,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,3b,3,E,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,2d,3.67,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,2a,4,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,1e,3.6,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.6,Highly Effective,582,1a,3.8,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,4e,4,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,3d,3.67,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,3c,3.5,E,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,3b,4,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,2d,4,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,2a,4,H,4.48,00A681,2017049,"FSI, RYB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,4,46,N,1,,H,A,0.75,8,3.86,Highly Effective,582,1a,4,H,4.48,00A681,2017049,"FSI, RYB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,4e,,,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,3d,3,E,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,3c,4,H,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,3b,4,H,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,2d,4,H,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,2a,4,H,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,1e,3,E,4.48,00A681,9935350,"DED, HVB"
2019,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.75,7,3.73,Highly Effective,582,1a,3.25,E,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,4e,,,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,3d,2.5,D,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,3c,2,D,4.48,00A681,9935350,"DED, HVB"
2018,Supt Z,Center of A,The A681 Elementary,Name of principal,Elementary,3,3,N,,,E,A,0.5,7,2.47,Developing,582,3b,2,D,4.48,00A681,9935350,"DED, HVB"
